time,title,source,url,overall_sentiment,overall_score,aapl_relevance,aapl_label,aapl_score
20251116T160422,Berkshire Added $4 Billion Alphabet Stake and Further Pared Apple Stock,The Wall Street Journal,https://www.wsj.com/finance/stocks/berkshire-buys-shares-of-alphabet-and-pares-apple-stake-b8325f16?gaa_at=eafs&gaa_n=AWEtsqd1ds6qcUupUHDM0orMBt8BWjBkQUrH9z7AiO00OGck53a2cjoh_No5&gaa_ts=6919f911&gaa_sig=ME-TtB7dC__RmmPN2-A90pxUEIKCJbOQYcfgKEgq9sDvtxd2ZcVnySsNNHMUdNlNLb1lQy0GV48jpthupeXLPA%3D%3D,Somewhat-Bullish,0.298549,0.907475,Somewhat-Bullish,0.23032
20251116T155415,Berkshire Added $4 Billion Alphabet Stake and Further Pared Apple Stock,The Wall Street Journal,https://www.wsj.com/finance/stocks/berkshire-buys-shares-of-alphabet-and-pares-apple-stake-b8325f16?gaa_at=eafs&gaa_n=AWEtsqdok3wN3kJ2_J6lTeduU9siPZTgNhDBe-GRQ02T2Ja3SMztFad7fYmw&gaa_ts=6919f6b8&gaa_sig=e4mmr9g2olGz3WIgar4lN8qp7Hu9CQjj_d5_VRTNtxu-Qga8TQA4iR9VFGKkACVCrJ3d5LXfC_3Yw_MnO0A2Iw%3D%3D,Neutral,0.04809,0.900386,Neutral,0.001
20251116T154937,Berkshire Added $4 Billion Alphabet Stake and Further Pared Apple Stock,The Wall Street Journal,https://www.wsj.com/finance/stocks/berkshire-buys-shares-of-alphabet-and-pares-apple-stake-b8325f16?gaa_at=eafs&gaa_n=AWEtsqdU22mHAcb7j_LjmPV-VdHsbVbu7VsSbmRFg5AK9XXsLqvh0UGyJ3EP&gaa_ts=6919f58c&gaa_sig=bq_VRFYmb686d8e8I1MQrjWd8yytques3XkC0w_NdpF7BKt-GX7eE6Q1--oOb3Egn_hoBAYeeLOytEfu8TtBiQ%3D%3D,Neutral,0.141714,0.857857,Neutral,0.001
20251116T143923,Chilton Investment Co LLC Boosts Stake in Apple Inc,TipRanks,https://www.tipranks.com/news/company-announcements/chilton-investment-co-llc-boosts-stake-in-apple-inc-2,Neutral,0.067717,0.971604,Somewhat-Bullish,0.348012
20251116T114054,"National Pension Service Sells 18,154 Shares of lululemon athletica inc. $LULU",MarketBeat,https://www.marketbeat.com/instant-alerts/filing-national-pension-service-sells-18154-shares-of-lululemon-athletica-inc-lulu-2025-11-15/,Neutral,0.001,0.592035,Neutral,0.031067
20251116T012200,"Ross Gerber Urges Apple Leadership Overhaul, Suggests Replacing Siri With Google's Gemini AI For Future Growth",Benzinga,https://www.benzinga.com/markets/tech/25/11/48888419/ross-gerber-urges-apple-leadership-overhaul-suggests-replacing-siri-with-googles-gemini-ai-for-future-growth,Somewhat-Bullish,0.200377,0.970203,Neutral,0.144672
20251115T160557,Apple intensifies succession planning for CEO Tim Cook,Financial Times,https://www.ft.com/content/0d424625-f4f8-4646-9f6e-927c8cbe0e3e,Neutral,0.118988,0.982692,Neutral,0.108918
20251115T144039,Intel Stock Outlook November 2025: Rallying on AI Hopes Amid Turnaround Challenges,ts2.tech,https://ts2.tech/en/intel-stock-outlook-november-2025-rallying-on-ai-hopes-amid-turnaround-challenges/,Somewhat-Bullish,0.179805,0.585543,Neutral,0.064413
20251115T122200,GOOG - Alphabet Inc Stock Price and Quote,Finviz,https://finviz.com/quote.ashx?t=GOOG,Neutral,0.13596,0.745114,Neutral,0.001
20251115T083707,"VOO ETF November 2025 Outlook: Fed Pivot, AI Boom & S&P 500 Forecast",ts2.tech,https://ts2.tech/en/voo-etf-november-2025-outlook-fed-pivot-ai-boom-sp-500-forecast/,Somewhat-Bullish,0.294604,0.638026,Somewhat-Bullish,0.234776
20251115T080100,"Benzinga Bulls And Bears: Nvidia, CoreWeave, Oklo — And AI-Linked Stocks Keep Falling",Benzinga,https://www.benzinga.com/markets/market-summary/25/11/48885855/benzinga-bulls-and-bears-nvidia-coreweave-oklo-and-ai-linked-stocks-keep-falling,Neutral,0.001,0.62346,Neutral,0.001
20251114T203800,Wellington Management Group LLP Reduces Stake in Jabil Inc.,GuruFocus,https://www.gurufocus.com/news/3210935/wellington-management-group-llp-reduces-stake-in-jabil-inc,Somewhat-Bullish,0.191582,0.615957,Somewhat-Bullish,0.216985
20251114T193653,Is Franklin U.S. Equity Index ETF (USPX) a Strong ETF Right Now?,sharewise.com,https://www.sharewise.com/us/news_articles/Is_Franklin_US_Equity_Index_ETF_USPX_a_Strong_ETF_Right_Now_Zacks_20251112_1220,Somewhat-Bullish,0.331999,0.621911,Somewhat-Bullish,0.304949
20251114T192400,Goldman Sachs Group Inc. Reduces Stake in SilverBox Corp IV,GuruFocus,https://www.gurufocus.com/news/3210792/goldman-sachs-group-inc-reduces-stake-in-silverbox-corp-iv?mobile=true,Neutral,0.040522,0.616154,Neutral,0.139966
20251114T192400,Goldman Sachs Group Inc. Reduces Stake in SilverBox Corp IV,GuruFocus,https://www.gurufocus.com/news/3210792/goldman-sachs-group-inc-reduces-stake-in-silverbox-corp-iv,Neutral,0.082016,0.561965,Neutral,0.130262
20251114T190700,STATE STREET CORP Reduces Stake in Tompkins Financial Corp,GuruFocus,https://www.gurufocus.com/news/3210763/state-street-corp-reduces-stake-in-tompkins-financial-corp,Neutral,0.069467,0.61832,Neutral,0.148304
20251114T185500,State Street Corp Reduces Stake in Nike Inc: A Detailed Analysis,GuruFocus,https://www.gurufocus.com/news/3210686/state-street-corp-reduces-stake-in-nike-inc-a-detailed-analysis?mobile=true,Neutral,0.101867,0.607536,Neutral,0.123724
20251114T184800,STATE STREET CORP Reduces Stake in Kratos Defense & Security Sol,GuruFocus,https://www.gurufocus.com/news/3210673/state-street-corp-reduces-stake-in-kratos-defense-security-solutions-inc?mobile=true,Somewhat-Bullish,0.260323,0.608672,Somewhat-Bullish,0.336396
20251114T184000,STATE STREET CORP Increases Stake in Corteva Inc with Significant Share Acquisition,GuruFocus,https://www.gurufocus.com/news/3210659/state-street-corp-increases-stake-in-corteva-inc-with-significant-share-acquisition?mobile=true,Somewhat-Bullish,0.242859,0.552633,Neutral,0.117568
20251114T183200,STATE STREET CORP's Strategic Acquisition of Ameren Corp Shares,GuruFocus,https://www.gurufocus.com/news/3210646/state-street-corps-strategic-acquisition-of-ameren-corp-shares?utm_source=marketwatch&utm_medium=syndication&utm_campaign=headlines&r=4bf001661e6fdd88d0cd7a5659ff9748,Bullish,0.368517,0.637789,Somewhat-Bullish,0.348923
20251114T183100,STATE STREET CORP Reduces Stake in A.O. Smith Corp: An In-Depth Analysis,GuruFocus,https://www.gurufocus.com/news/3210643/state-street-corp-reduces-stake-in-ao-smith-corp-an-indepth-analysis?mobile=true,Somewhat-Bullish,0.157077,0.558935,Neutral,0.136227
20251114T183100,STATE STREET CORP Reduces Stake in Albemarle Corp by 15.37%,GuruFocus,https://www.gurufocus.com/news/3210644/state-street-corp-reduces-stake-in-albemarle-corp-by-1537,Neutral,0.001,0.641288,Neutral,0.045228
20251114T170100,Warren Buffett's Strategic Moves: Apple Inc. Sees a -3.33% Portfolio Impact,Yahoo Finance,https://finance.yahoo.com/news/warren-buffetts-strategic-moves-apple-220148111.html,Neutral,0.070054,0.967172,Neutral,0.001
20251114T143936,Broadcom (NASDAQ: AVGO) Stock Price Prediction and Forecast 2025-2030 (Nov 2025),24/7 Wall St.,https://247wallst.com/forecasts/2025/11/14/broadcom-avgo-price-prediction-and-forecast-2025-2030/,Bullish,0.475382,0.639284,Somewhat-Bullish,0.322877
20251114T131000, Apple Pay US online volumes to surpass PayPal in 2025 and beyond: analysts,Proactive financial news,https://www.proactiveinvestors.com/companies/news/1082562/apple-pay-us-online-volumes-to-surpass-paypal-in-2025-and-beyond-analysts-1082562.html,Somewhat-Bullish,0.224303,0.996049,Bullish,0.471755
20251114T111800,Google stock split: What next for GOOGL shares?,Capital.com,https://capital.com/en-au/analysis/google-stock-split,Somewhat-Bullish,0.318128,0.728173,Somewhat-Bullish,0.290216
20251114T111100,Google stock split: What next for GOOGL shares?,Capital.com,https://capital.com/en-int/analysis/google-stock-split,Somewhat-Bullish,0.196265,0.608282,Neutral,0.13343
20251114T094000,Tesla tests Apple CarPlay to address softening sales,Los Angeles Times,https://www.latimes.com/business/story/2025-11-14/tesla-tests-apple-carplay-to-address-softening-sales,Neutral,0.112551,0.988452,Somewhat-Bullish,0.333902
20251114T081500,"Cisco Systems, Inc. (NASDAQ:CSCO) Q1 2026 Earnings Call Transcript",Insider Monkey,https://www.insidermonkey.com/blog/cisco-systems-inc-nasdaqcsco-q1-2026-earnings-call-transcript-1645511/,Somewhat-Bullish,0.282456,0.529481,Neutral,0.110493
20251114T042000,3 Vanguard ETFs to Buy With $100 and Hold Forever,Finviz,https://finviz.com/news/229738/3-vanguard-etfs-to-buy-with-100-and-hold-forever,Bullish,0.379425,0.618383,Somewhat-Bullish,0.314425
20251113T203745,Ascentage Pharma (SEHK:6855): Evaluating Valuation After ASH Meeting Spotlights Pipeline Progress,Simply Wall Street,https://simplywall.st/stocks/hk/pharmaceuticals-biotech/hkg-6855/ascentage-pharma-group-international-shares/news/ascentage-pharma-sehk6855-evaluating-valuation-after-ash-mee,Somewhat-Bullish,0.189074,0.903396,Bullish,0.708327
20251113T190200,Apple Aims to Capitalize on Mini App Trend With New Program,Bloomberg.com,https://www.bloomberg.com/news/articles/2025-11-13/apple-aims-to-capitalize-on-mini-app-trend-with-new-program,Somewhat-Bullish,0.221468,0.98134,Somewhat-Bullish,0.23219
20251113T163700,VOO vs. QQQ: Is S&P 500 Stability or Tech-Focused Growth a Better Choice for Investors?,The Motley Fool,https://www.fool.com/coverage/etfs/2025/11/13/voo-vs-qqq-is-s-and-p-500-stability-or-tech-focused-growth-a-better-choice-for-investors/,Somewhat-Bullish,0.251354,0.646907,Somewhat-Bullish,0.304239
20251113T143955,Cisco Earnings: Expanding AI Pipeline and Broad-Based Networking Strength,Morningstar,https://www.morningstar.com/stocks/cisco-earnings-expanding-ai-pipeline-broad-based-networking-strength,Somewhat-Bullish,0.276952,0.598473,Neutral,0.001
20251112T081243,_,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-acorn-financial-advisory-services-inc-adv-sells-2103-shares-of-apple-inc-aapl-2025-11-12/,Somewhat-Bullish,0.262387,0.985851,Somewhat-Bullish,0.277072
20251111T234100,iPhone Pocket For $230? Marques Brownlee Says It's A 'Litmus Test For People Who'll Buy/Defend Anything' From Apple,Benzinga,https://www.benzinga.com/markets/tech/25/11/48794574/iphone-pocket-for-230-marques-brownlee-says-its-a-litmus-test-for-people-wholl-buy-defend-anything-from-apple,Neutral,0.095861,0.950854,Neutral,0.053916
20251111T214517,Apple launches $230 iPhone Pocket case. See internet's reaction,USA Today,https://www.usatoday.com/story/tech/2025/11/11/iphone-pocket-apple-phone-case/87214270007/,Neutral,0.033017,0.980052,Neutral,0.037553
20251111T204651,Apple removes two gay dating apps in China after government order,Fast Company,https://www.fastcompany.com/91439702/apple-china-gay-dating-apps-blued-finka,Neutral,0.001,0.98652,Neutral,0.001
20251111T204623,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqfTYI-8tJYceVcW6JI-1TsBZpQ-ZSnzaltqVYhxSM84A6zS11cLTzh8&gaa_ts=6913a399&gaa_sig=sBdZ0gpdf3XuD7-V5zka865tgZD9oX_Bc3I2ICY3MeRi6F7sFjdm4KWnujdfDUQ0_SM5onhAKbP5PH0_3gvGyA%3D%3D,Bullish,0.382395,0.909123,Bullish,0.440442
20251111T204544,Samsung’s Bold Bid to Challenge Apple in Financial Services,WebProNews,https://www.webpronews.com/samsungs-bold-bid-to-challenge-apple-in-financial-services/,Neutral,0.047763,0.996484,Neutral,0.001
20251111T184643,Nvidia is seeing the largest losses among the 'Magnificent Seven' stocks,MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/nvidia-is-seeing-the-largest-losses-among-the-magnificent-seven-stocks-bHgmIHorsp8qOlAcmLYw?gaa_at=eafs&gaa_n=AWEtsqeBZVfUi1HTmVcnzpW8jLdbC2vAW_erbeFvhv7pBup2UvT6Wlztg4xp&gaa_ts=6913878d&gaa_sig=PanG8-jlnm3KydRPMpZFjEnC91wozzzODdmKYgPHZQ4grMs1v7J2FmaE-aZzr6N4h9utV9w0VkBKXdI2h6ar7A%3D%3D,Neutral,0.001,0.739135,Somewhat-Bullish,0.270904
20251111T184630,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqfXwXgSvQYIPgbl1Lk2IxhIES2fPJYEJyUckGs5ErhNTkQcbsAA2AEr&gaa_ts=6913877d&gaa_sig=XvHwxVnFrguBcUO5LZzzX9olvFfRjEIRhFusAmKeBsNbXfkM9Mktm_NtIztFPvmC2tO-NpD6SoRfGcf5ntVR8Q%3D%3D,Bullish,0.36076,0.911919,Bullish,0.42722
20251111T172300,Apple shares hit new all-time closing high,MacDailyNews,https://macdailynews.com/2025/11/11/apple-shares-hit-new-all-time-closing-high-29/,Somewhat-Bullish,0.318724,0.984499,Bullish,0.496256
20251111T164652,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqcStqQeM92LQJsKA7te3ZeEXuXZ0ti9G64oaNbl7UvikqcePFIUCN1c&gaa_ts=69136b61&gaa_sig=v4_ry6ANowcnjvcZ3kAgE44U6sv0CaB1M-v9S4KAJaa3es8NaxE833oQteMCqF0Hmb5WZQaTkbUODc5E93QrRg%3D%3D,Somewhat-Bullish,0.347793,0.946748,Bullish,0.364241
20251111T144721,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqcaf2__O-LwVOCuSictHmnG2ig4L97edA8CmP8-5qcEIXasG8V_fmud&gaa_ts=69143048&gaa_sig=_9KXmWJKrJRvbATM2iXLyMzIo0YVIENtcy8hDMndRqjlDLSY5GoJx_-CXvCYDditCoFCX1FBM8DemvlK7EzQJw%3D%3D,Somewhat-Bullish,0.340767,0.926758,Bullish,0.393879
20251111T144649,T-Mobile Revenue Rises as Postpaid Phone Subscribers Continue to Grow,The Wall Street Journal,https://www.wsj.com/business/telecom/t-mobile-revenue-rises-as-postpaid-phone-subscribers-continue-to-grow-78da2c35?gaa_at=eafs&gaa_n=AWEtsqcUgc5qmYzOlbwGekoIEOshG416LKCophKl8rVXEI-GmTRfv8kR-40X&gaa_ts=69134f49&gaa_sig=_vT1H6cYeIX823U7mP-AyQ_g0fB2KBdVke1iTHWKBEtvfY30k6pNFARlx1YAE-nz6Zi5RqmT14vN_VvygBLijg%3D%3D,Bullish,0.375007,0.623727,Somewhat-Bullish,0.304999
20251111T144619," IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqdwZZCdqUcW72qew4JXhXgU6Qr3f5KPELZqnxhcrhdBNDKnlRypIvIM&gaa_ts=69144c58&gaa_sig=yCE2NXkkRdFLGq1UaTiPINkhlfBfC8d80ShZTWhvYFjUNV94sWxlopa-1YCoX_Mq_1Tj5pqDWyCfzJfV6QUovg%3D%3D,Bullish,0.452084,0.908879,Bullish,0.511199
20251111T104651,Verdence Capital Advisors LLC Reduces Holdings in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-verdence-capital-advisors-llc-reduces-holdings-in-apple-inc-aapl-2025-11-11/,Somewhat-Bullish,0.201169,0.98178,Somewhat-Bullish,0.198226
20251111T101925,Northwest Capital Management Inc Cuts Stake in Apple Inc. $AAPL,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-northwest-capital-management-inc-cuts-stake-in-apple-inc-aapl-2025-11-11/,Neutral,0.107104,0.987485,Neutral,0.139287
20251111T100000,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqfHQFbnjeqDPbmSM2gY8sCe5UoXGceRV-FSoSPGU5TNhbZ3qZD5A3zn&gaa_ts=6913bfbb&gaa_sig=1FrJq0MVjmLOcKF6wWHFTvOzxAjYXEy2KBPnm-6gqVKMdz1r8vTODRZU3-bwrzHIetgqthTmGXGGQBfKM-q4rA%3D%3D,Somewhat-Bullish,0.332101,0.873765,Bullish,0.385732
20251111T095700,Apple’s restraint in AI spending emerges as an advantage amid tech sector scrutiny,Los Angeles Times,https://www.latimes.com/business/story/2025-11-11/apples-restraint-finds-fans-as-ai-spending-faces-scrutiny,Neutral,0.07759,0.975955,Somewhat-Bullish,0.267388
20251111T084533,Bank of New York Mellon Corp Cuts Stake in Synaptics Incorporated $SYNA,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-bank-of-new-york-mellon-corp-cuts-stake-in-synaptics-incorporated-syna-2025-11-11/,Neutral,0.034253,0.574795,Neutral,0.046321
20251111T080300,Apple is starting to look like an AI winner thanks to one advantage,9to5Mac,https://9to5mac.com/2025/11/11/apple-is-starting-to-look-like-an-ai-winner-thanks-to-one-advantage/,Somewhat-Bullish,0.170703,0.970025,Bullish,0.495403
20251111T034600,Jeff Bezos Was Always Confident That The iPad Was No 'Kindle Killer' And He's Still Turning The Page On Apple: 'You Don't Understand My Audience',Yahoo Finance,https://finance.yahoo.com/news/jeff-bezos-always-confident-ipad-114604648.html,Somewhat-Bullish,0.153406,0.911978,Neutral,0.040086
20251111T024624,T-Mobile Revenue Rises as Postpaid Phone Subscribers Continue to Grow,The Wall Street Journal,https://www.wsj.com/business/telecom/t-mobile-revenue-rises-as-postpaid-phone-subscribers-continue-to-grow-78da2c35?gaa_at=eafs&gaa_n=AWEtsqe5jEItSdbg5TUKK2Gz0J_qSTl77jBSLHIVB-7gxAEXEowVvQ1AP8zV&gaa_ts=6912a686&gaa_sig=3x45URDUH4p5oDZB6wLQTNF2DCl3v1xVPqAQqhxNTxKKR7ZLvu7Ts6LBhiv9WuIIkJqGbmLSSfOqnOS9orc01w%3D%3D,Somewhat-Bullish,0.315061,0.720556,Neutral,0.140628
20251111T000000,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqe0zAYMwWWy9QH6yNmuWjKOvLcifcPdTOwS9ja55s_jm_tYVax7wNc4&gaa_ts=69141416&gaa_sig=st0KtAtKdNIMwAJfJtp927G_Z7eTym08Y3VyLxtqAmenQ_pJm1Z-9P-sGoe-PE4ieZkB2wIAEr2JHugZ5nmlbw%3D%3D,Somewhat-Bullish,0.323414,0.921102,Somewhat-Bullish,0.323458
20251111T000000,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqcEl-VD3se61ADSdlcnQ6XVPSOPYT6Z8lDGPv5J7hK1nhkHmBviCgFQ&gaa_ts=6913dbd3&gaa_sig=qEVD4otuDKSFrK6-FSNub5toBgQ1bM80f9-I8tAHh6Rel23yPvofETOR4ZvJWMg9R1FAr9dGl6QGxC37s3JF1w%3D%3D,Somewhat-Bullish,0.317171,0.720703,Bullish,0.42777
20251111T234100,iPhone Pocket For $230? Marques Brownlee Says It's A 'Litmus Test For People Who'll Buy/Defend Anything' From Apple,Benzinga,https://www.benzinga.com/markets/tech/25/11/48794574/iphone-pocket-for-230-marques-brownlee-says-its-a-litmus-test-for-people-wholl-buy-defend-anything-from-apple,Neutral,0.100953,0.981534,Neutral,0.072406
20251111T214517,Apple launches $230 iPhone Pocket case. See internet's reaction,USA Today,https://www.usatoday.com/story/tech/2025/11/11/iphone-pocket-apple-phone-case/87214270007/,Neutral,0.049674,0.983389,Neutral,0.044259
20251111T204651,Apple removes two gay dating apps in China after government order,Fast Company,https://www.fastcompany.com/91439702/apple-china-gay-dating-apps-blued-finka,Neutral,0.001,0.975054,Neutral,0.001
20251111T204623,"IBM and Apple lift the Dow Jones Industrial Average higher, even as tech falters",MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/ibm-and-apple-lift-the-dow-jones-industrial-average-higher-even-as-tech-falters-zQJcqm4ZfVsHg703GHJh?mod=mw_FV&gaa_at=eafs&gaa_n=AWEtsqfTYI-8tJYceVcW6JI-1TsBZpQ-ZSnzaltqVYhxSM84A6zS11cLTzh8&gaa_ts=6913a399&gaa_sig=sBdZ0gpdf3XuD7-V5zka865tgZD9oX_Bc3I2ICY3MeRi6F7sFjdm4KWnujdfDUQ0_SM5onhAKbP5PH0_3gvGyA%3D%3D,Bullish,0.396777,0.948584,Bullish,0.447696
20251111T204544,Samsung’s Bold Bid to Challenge Apple in Financial Services,WebProNews,https://www.webpronews.com/samsungs-bold-bid-to-challenge-apple-in-financial-services/,Neutral,0.048023,0.975941,Neutral,0.001
20251111T184643,Nvidia is seeing the largest losses among the 'Magnificent Seven' stocks,MarketWatch,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-consolidate-after-381-point-blue-chip-rally-gold-above-4100/card/nvidia-is-seeing-the-largest-losses-among-the-magnificent-seven-stocks-bHgmIHorsp8qOlAcmLYw?gaa_at=eafs&gaa_n=AWEtsqeBZVfUi1HTmVcnzpW8jLdbC2vAW_erbeFvhv7pBup2UvT6Wlztg4xp&gaa_ts=6913878d&gaa_sig=PanG8-jlnm3KydRPMpZFjEnC91wozzzODdmKYgPHZQ4grMs1v7J2FmaE-aZzr6N4h9utV9w0VkBKXdI2h6ar7A%3D%3D,Neutral,0.001,0.702234,Somewhat-Bullish,0.284037
